loan_id,orig_upb,credit_score,ltv,dti,state,loan_purpose,property_type,vintage
139435999,319000.0,793.0,90,30,OR,P,PU,102024
139436000,307000.0,808.0,95,46,GA,P,PU,122024
139436001,496000.0,802.0,80,39,NY,P,SF,102024
139436002,145000.0,770.0,80,44,MO,P,SF,122024
139436003,157000.0,755.0,97,34,IN,P,PU,122024
139436004,497000.0,697.0,70,45,TX,R,PU,122024
139436005,229000.0,792.0,94,49,IL,P,CO,122024
139436006,263000.0,766.0,71,28,TX,C,PU,122024
139436007,225000.0,682.0,28,35,NJ,P,SF,12025
139436008,486000.0,770.0,81,47,NC,R,PU,122024
139436009,73000.0,679.0,48,45,AR,C,SF,112024
139436010,628000.0,782.0,80,38,NJ,P,SF,122024
139436011,90000.0,808.0,12,46,DC,C,SF,12025
139436012,85000.0,741.0,97,32,IN,P,SF,112024
139436013,270000.0,723.0,97,49,MD,P,SF,112024
139436014,807000.0,733.0,60,41,FL,P,PU,122024
139436015,254000.0,772.0,52,37,NC,R,PU,122024
139436016,325000.0,764.0,97,34,MT,P,CO,112024
139436017,233000.0,731.0,97,38,PA,P,SF,122024
139436018,244000.0,779.0,80,35,IL,P,SF,112024
139436019,496000.0,776.0,80,27,CA,P,SF,122024
139436020,264000.0,754.0,80,45,FL,C,SF,122024
139436021,540000.0,813.0,80,30,CA,P,PU,12025
139436022,230000.0,773.0,92,42,SD,P,SF,102024
139436023,239000.0,750.0,90,25,MI,P,SF,122024
139436024,720000.0,790.0,80,37,CO,P,PU,12025
139436025,680000.0,758.0,80,42,WA,P,CO,12025
139436026,425000.0,766.0,95,50,MN,P,SF,112024
139436027,175000.0,752.0,67,42,WI,C,SF,122024
139436028,270000.0,791.0,80,28,DE,P,PU,122024
139436029,312000.0,811.0,80,46,IL,P,SF,12025
139436030,588000.0,785.0,80,49,OR,P,PU,112024
139436031,140000.0,678.0,24,50,FL,P,PU,122024
139436032,487000.0,791.0,70,50,WA,P,SF,122024
139436033,147000.0,631.0,86,42,AR,P,PU,122024
139436034,267000.0,773.0,54,24,IN,P,PU,52024
139436035,550000.0,808.0,46,44,CA,P,SF,122024
139436036,154000.0,791.0,43,37,FL,P,PU,122024
139436037,306000.0,791.0,90,25,GA,P,SF,122024
139436038,213000.0,725.0,73,35,WI,R,SF,112024
139436039,467000.0,786.0,70,26,ME,P,SF,122024
139436040,302000.0,771.0,95,33,TX,P,PU,12025
139436041,114000.0,715.0,31,43,GA,C,SF,122024
139436042,382000.0,788.0,90,30,AL,P,SF,122024
139436043,380000.0,684.0,95,41,MO,P,SF,122024
139436044,468000.0,709.0,70,44,WA,C,SF,12025
139436045,366000.0,783.0,95,41,NC,P,PU,122024
139436046,447000.0,794.0,95,22,NV,P,PU,12025
139436047,337000.0,806.0,95,50,FL,P,PU,112024
139436048,276000.0,725.0,95,39,MI,P,SF,122024
139436049,372000.0,808.0,80,43,AZ,P,PU,12025
139436050,149000.0,753.0,16,50,MA,P,SF,122024
139436051,563000.0,738.0,90,44,WA,P,PU,122024
139436052,356000.0,729.0,80,31,FL,P,CO,112024
139436053,208000.0,794.0,65,37,FL,P,SF,112024
139436054,440000.0,812.0,62,27,AZ,P,PU,122024
139436055,139000.0,744.0,90,25,IA,P,CO,122024
139436056,191000.0,724.0,75,43,NJ,P,CO,122024
139436057,100000.0,707.0,55,47,GA,C,PU,122024
139436058,226000.0,802.0,45,48,MI,R,SF,112024
139436059,146000.0,800.0,75,24,NC,P,PU,122024
139436060,279000.0,744.0,88,45,FL,P,SF,12025
139436061,559000.0,796.0,87,38,CA,P,SF,122024
139436062,152000.0,766.0,90,28,IL,P,SF,122024
139436063,905000.0,795.0,61,49,CA,R,SF,122024
139436064,257000.0,797.0,95,37,OK,P,PU,122024
139436065,169000.0,739.0,60,32,MI,C,SF,122024
139436066,300000.0,739.0,80,43,NE,P,SF,112024
139436067,302000.0,811.0,90,40,TX,P,PU,122024
139436068,268000.0,787.0,59,48,MI,P,SF,112024
139436069,280000.0,727.0,84,42,TX,R,PU,122024
139436070,582000.0,799.0,80,37,TX,P,PU,122024
139436071,349000.0,786.0,80,25,FL,P,PU,122024
139436072,174000.0,811.0,80,49,NC,P,SF,122024
139436073,324000.0,740.0,80,28,GA,P,PU,122024
139436074,500000.0,766.0,80,41,CO,P,PU,12025
139436075,267000.0,812.0,40,31,SC,R,PU,62024
139436076,208000.0,726.0,85,43,OH,P,SF,102024
139436077,151000.0,812.0,28,29,OH,P,PU,122024
139436078,724000.0,789.0,80,44,MD,P,PU,122024
139436079,335000.0,764.0,51,25,CO,P,PU,122024
139436080,332000.0,809.0,80,35,NV,P,PU,12025
139436081,328000.0,781.0,80,50,TX,P,PU,122024
139436082,240000.0,767.0,58,39,GA,P,PU,122024
139436083,260000.0,733.0,80,39,GA,P,SF,12025
139436084,200000.0,624.0,80,19,NY,P,CO,122024
139436085,175000.0,652.0,59,31,OH,C,SF,122024
139436086,178000.0,743.0,95,35,AR,P,SF,122024
139436087,533000.0,789.0,75,42,WA,R,SF,122024
139436088,163000.0,770.0,95,21,MI,P,SF,112024
139436089,331000.0,780.0,90,32,NY,P,SF,92024
139436090,432000.0,798.0,95,31,NC,P,PU,122024
139436091,198000.0,726.0,90,50,MD,P,CO,112024
139436092,288000.0,762.0,69,35,MO,P,SF,122024
139436093,233000.0,768.0,75,41,WV,P,PU,92024
139436094,210000.0,724.0,77,50,TN,R,SF,122024
139436095,450000.0,818.0,75,24,OR,P,SF,122024
139436096,55000.0,786.0,11,34,CA,R,PU,122024
139436097,170000.0,668.0,85,44,MN,P,SF,12025
139436098,150000.0,798.0,69,44,MO,C,SF,102024
139436099,270000.0,689.0,44,50,CO,C,SF,122024
139436100,440000.0,784.0,33,28,MI,R,PU,122024
139436101,338000.0,754.0,80,35,TX,P,PU,122024
139436102,83000.0,689.0,58,28,PA,C,SF,122024
139436103,179000.0,716.0,97,45,TX,P,SF,112024
139436104,319000.0,812.0,75,35,IL,P,SF,122024
139436105,470000.0,801.0,95,39,MD,P,SF,12025
139436106,286000.0,781.0,97,46,IL,P,SF,122024
139436107,490000.0,811.0,90,42,CA,P,SF,102024
139436108,108000.0,784.0,75,48,OH,C,CO,122024
139436109,551000.0,757.0,95,41,FL,P,SF,102024
139436110,349000.0,785.0,97,45,AZ,P,SF,112024
139436111,224000.0,731.0,80,32,AL,P,SF,122024
139436112,149000.0,775.0,68,33,MO,R,SF,122024
139436113,615000.0,811.0,68,42,TX,P,SF,122024
139436114,75000.0,797.0,31,36,FL,C,SF,122024
139436115,400000.0,766.0,73,42,TX,C,PU,12025
139436116,409000.0,789.0,95,21,FL,P,SF,122024
139436117,633000.0,755.0,65,21,TX,R,PU,12025
139436118,239000.0,690.0,60,47,FL,P,PU,112024
139436119,191000.0,640.0,80,50,NC,P,SF,122024
139436120,278000.0,696.0,47,50,TX,P,PU,112024
139436121,329000.0,779.0,75,49,FL,P,PU,12025
139436122,98000.0,,18,34,MA,R,SF,82024
139436123,70000.0,739.0,97,19,MI,P,SF,122024
139436124,615000.0,745.0,75,47,NJ,P,SF,112024
139436125,115000.0,636.0,65,44,OH,C,CO,102024
139436126,225000.0,776.0,52,16,CA,R,CO,112024
139436127,518000.0,747.0,90,48,NJ,P,SF,122024
139436128,245000.0,716.0,43,34,CO,P,PU,122024
139436129,258000.0,785.0,85,37,IA,R,SF,102024
139436130,219000.0,787.0,95,32,MD,P,SF,122024
139436131,375000.0,769.0,95,49,NJ,P,PU,112024
139436132,278000.0,791.0,80,46,TX,P,PU,112024
139436133,560000.0,733.0,80,48,TX,P,PU,122024
139436134,250000.0,777.0,95,45,PA,P,CO,12025
139436135,302000.0,794.0,80,45,CA,P,SF,102024
139436136,213000.0,713.0,97,34,NE,P,SF,122024
139436137,640000.0,788.0,69,50,CA,R,PU,112024
139436138,420000.0,735.0,80,46,TX,P,PU,122024
139436139,424000.0,672.0,80,38,MD,P,SF,12025
139436140,383000.0,723.0,95,36,PA,P,SF,122023
139436141,132000.0,711.0,50,25,TX,C,PU,122024
139436142,265000.0,798.0,44,40,CA,P,CO,122024
139436143,400000.0,761.0,58,29,GA,P,SF,122024
139436144,262000.0,751.0,73,46,OH,P,SF,112024
139436145,355000.0,713.0,90,42,TN,P,PU,12025
139436146,185000.0,783.0,50,41,TN,R,SF,112024
139436147,210000.0,620.0,75,34,TN,P,MH,122024
139436148,387000.0,736.0,90,32,NH,P,PU,112024
139436149,164000.0,744.0,55,45,FL,C,MH,112024
139436150,291000.0,809.0,97,27,CO,P,SF,122024
139436151,360000.0,807.0,50,42,GA,P,SF,122024
139436152,250000.0,792.0,56,29,TX,P,PU,12025
139436153,186000.0,819.0,27,32,CA,R,SF,122024
139436154,315000.0,788.0,46,40,MD,P,SF,122024
139436155,615000.0,716.0,77,46,CA,P,CO,122024
139436156,249000.0,751.0,97,31,TX,P,SF,122024
139436157,180000.0,806.0,46,43,PA,R,SF,102024
139436158,170000.0,,60,49,SC,R,SF,112024
139436159,478000.0,797.0,80,33,KY,P,SF,12025
139436160,792000.0,730.0,80,38,PA,P,SF,102024
139436161,120000.0,757.0,44,44,NE,C,SF,122024
139436162,152000.0,758.0,95,32,IL,P,SF,122024
139436163,360000.0,748.0,80,47,CA,P,SF,112024
139436164,350000.0,749.0,32,35,TX,C,SF,112024
139436165,557000.0,780.0,95,29,FL,P,PU,122024
139436166,299000.0,792.0,53,42,MN,P,PU,122024
139436167,184000.0,762.0,77,39,VA,R,SF,112024
139436168,555000.0,773.0,89,49,NJ,P,SF,122024
139436169,367000.0,772.0,95,35,TX,P,PU,122024
139436170,269000.0,801.0,60,46,PA,P,SF,122024
139436171,295000.0,796.0,95,49,MD,P,CO,122024
139436172,155000.0,708.0,52,33,MI,C,SF,122024
139436173,203000.0,765.0,70,36,OH,C,SF,122024
139436174,200000.0,700.0,58,43,SC,P,SF,122024
139436175,379000.0,778.0,95,49,NV,P,SF,122024
139436176,197000.0,710.0,90,35,FL,P,PU,122024
139436177,356000.0,782.0,80,40,CA,P,CP,122024
139436178,150000.0,742.0,27,24,SC,R,SF,122024
139436179,300000.0,688.0,51,42,FL,P,PU,122024
139436180,471000.0,797.0,97,48,UT,P,PU,122024
139436181,115000.0,780.0,80,29,TX,P,SF,122024
139436182,495000.0,801.0,27,39,CA,C,SF,122024
139436183,472000.0,776.0,95,50,GA,P,PU,122024
139436184,106000.0,788.0,31,11,IN,P,SF,12025
139436185,340000.0,809.0,80,43,NE,P,SF,122024
139436186,342000.0,760.0,95,43,TX,P,PU,122024
139436187,510000.0,817.0,85,41,UT,P,PU,12025
139436188,320000.0,772.0,95,37,IL,P,SF,122024
139436189,302000.0,769.0,90,48,CT,P,CO,12025
139436190,240000.0,801.0,38,45,FL,P,PU,12025
139436191,632000.0,794.0,95,35,CA,P,SF,122024
139436192,149000.0,747.0,60,33,IL,R,SF,12025
139436193,788000.0,812.0,75,24,WA,P,CO,112024
139436194,117000.0,752.0,90,34,PA,P,SF,122024
139436195,425000.0,799.0,63,47,IL,R,SF,12025
139436196,408000.0,771.0,80,45,OH,P,SF,122024
139436197,80000.0,774.0,14,28,CA,P,SF,12025
139436198,788000.0,785.0,90,49,VA,P,CO,102024
139436199,694000.0,749.0,95,47,IL,R,SF,12025
139436200,360000.0,803.0,79,25,AZ,P,PU,122024
139436201,455000.0,803.0,65,30,CA,P,SF,122024
139436202,288000.0,784.0,80,41,NV,P,PU,122024
139436203,505000.0,776.0,80,42,CO,P,SF,12025
139436204,284000.0,773.0,75,47,KY,R,PU,122024
139436205,157000.0,720.0,97,48,AL,P,SF,122024
139436206,320000.0,781.0,61,49,NJ,C,SF,122024
139436207,228000.0,802.0,76,34,TX,C,PU,12025
139436208,150000.0,737.0,47,26,TX,C,PU,122024
139436209,220000.0,808.0,49,33,CA,C,SF,122024
139436210,286000.0,795.0,68,32,WA,C,PU,112024
139436211,160000.0,768.0,14,48,NY,C,SF,122024
139436212,156000.0,793.0,68,49,MN,P,SF,112024
139436213,287000.0,778.0,60,23,CT,C,SF,112024
139436214,233000.0,774.0,97,34,LA,P,PU,12025
139436215,243000.0,692.0,97,47,MD,P,SF,112024
139436216,130000.0,819.0,59,14,AL,P,SF,112024
139436217,190000.0,769.0,72,43,GA,P,SF,122024
139436218,351000.0,740.0,90,34,GA,P,PU,112024
139436219,406000.0,767.0,90,37,CA,P,PU,122024
139436220,290000.0,720.0,49,48,AZ,C,SF,12025
139436221,168000.0,754.0,53,24,MO,P,PU,12025
139436222,554000.0,808.0,90,34,CO,P,SF,12025
139436223,337000.0,758.0,95,46,IL,P,SF,102024
139436224,493000.0,805.0,79,47,VA,P,PU,112024
139436225,224000.0,803.0,80,35,MI,P,CO,12025
139436226,342000.0,785.0,95,24,NC,P,SF,122024
139436227,429000.0,801.0,80,47,CA,P,PU,12025
139436228,435000.0,798.0,78,50,CA,P,SF,122024
139436229,100000.0,647.0,77,36,FL,P,MH,12025
139436230,1035000.0,689.0,90,42,CA,P,SF,112024
139436231,376000.0,690.0,80,24,PA,P,SF,122024
139436232,669000.0,815.0,70,29,NJ,P,SF,12025
139436233,95000.0,790.0,34,33,NC,P,SF,122024
139436234,165000.0,808.0,25,25,AZ,P,PU,122024
139436235,593000.0,771.0,60,33,IN,R,PU,122024
139436236,80000.0,805.0,62,18,WI,P,SF,12025
139436237,300000.0,794.0,96,34,AZ,P,SF,12025
139436238,220000.0,812.0,34,17,IL,C,SF,122024
139436239,350000.0,756.0,74,33,IL,C,SF,112024
139436240,398000.0,716.0,97,31,CA,P,SF,112024
139436241,370000.0,793.0,95,36,FL,P,SF,12025
139436242,196000.0,784.0,70,26,TX,R,PU,122024
139436243,75000.0,686.0,35,45,OH,C,SF,122024
139436244,275000.0,790.0,74,25,ID,P,PU,12025
139436245,767000.0,809.0,56,43,CA,P,SF,82024
139436246,248000.0,724.0,80,50,FL,P,PU,122024
139436247,439000.0,773.0,66,43,WA,P,SF,122024
139436248,236000.0,716.0,74,41,FL,P,PU,122024
139436249,527000.0,797.0,85,29,NH,P,SF,122024
139436250,368000.0,768.0,95,30,WI,P,SF,122024
139436251,468000.0,755.0,90,45,TX,P,PU,12025
139436252,132000.0,757.0,87,49,IA,P,SF,12025
139436253,630000.0,758.0,54,43,CA,C,SF,122024
139436254,120000.0,705.0,23,43,TX,P,PU,122024
139436255,296000.0,734.0,80,47,TX,P,PU,112024
139436256,425000.0,698.0,56,41,NY,C,SF,112024
139436257,92000.0,642.0,60,42,IL,C,SF,122024
139436258,158000.0,713.0,42,42,CT,C,SF,122024
139436259,466000.0,774.0,97,39,GA,P,PU,122024
139436260,180000.0,720.0,90,43,IL,P,CO,122024
139436261,525000.0,797.0,84,44,CA,P,PU,122024
139436262,299000.0,798.0,95,37,OH,P,SF,112024
139436263,102000.0,649.0,60,40,TX,C,SF,122024
139436264,536000.0,750.0,80,46,FL,P,PU,122024
139436265,724000.0,807.0,80,45,MA,P,CO,12025
139436266,239000.0,784.0,58,49,AR,P,PU,12025
139436267,489000.0,761.0,95,50,OR,P,SF,12025
139436268,375000.0,812.0,95,40,CT,P,CO,122024
139436269,192000.0,726.0,51,37,AL,C,SF,102024
139436270,188000.0,622.0,76,37,IL,R,SF,102024
139436271,279000.0,678.0,80,49,MI,P,SF,122024
139436272,276000.0,700.0,85,49,MD,P,SF,12025
139436273,238000.0,814.0,76,38,ME,P,SF,12025
139436274,178000.0,758.0,65,42,TX,P,SF,122024
139436275,356000.0,724.0,95,44,NC,P,PU,112024
139436276,231000.0,742.0,95,23,NC,P,SF,122024
139436277,382000.0,753.0,84,49,NC,R,PU,122024
139436278,341000.0,806.0,85,36,TX,P,PU,12025
139436279,398000.0,770.0,97,41,ID,P,PU,122024
139436280,235000.0,793.0,70,48,FL,P,SF,122024
139436281,485000.0,755.0,95,36,CA,P,SF,122024
139436282,328000.0,788.0,75,31,MN,P,PU,122024
139436283,150000.0,701.0,60,28,PA,C,SF,122024
139436284,209000.0,696.0,59,43,IN,P,SF,112024
139436285,152000.0,786.0,97,24,IL,P,SF,122024
139436286,807000.0,767.0,42,45,MA,C,SF,12025
139436287,280000.0,801.0,74,36,MI,P,SF,12025
139436288,410000.0,774.0,92,43,CA,P,SF,122024
139436289,195000.0,597.0,53,31,TX,C,SF,122024
139436290,227000.0,670.0,70,34,MI,R,CO,122024
139436291,406000.0,725.0,90,44,VA,R,PU,112024
139436292,194000.0,747.0,90,41,GA,P,SF,12025
139436293,510000.0,809.0,72,23,FL,P,SF,122024
139436294,276000.0,735.0,97,46,AL,P,SF,122024
139436295,500000.0,808.0,49,14,UT,P,SF,122024
139436296,219000.0,783.0,60,35,WA,P,PU,72024
139436297,460000.0,804.0,80,39,NJ,P,PU,122024
139436298,445000.0,804.0,69,38,LA,P,SF,122024
139436299,328000.0,764.0,80,48,ID,C,SF,122024
139436300,371000.0,809.0,95,27,NC,P,SF,122024
139436301,368000.0,763.0,80,30,CO,P,PU,122024
139436302,221000.0,789.0,90,36,FL,P,PU,122024
139436303,402000.0,806.0,62,48,CT,P,SF,122024
139436304,60000.0,688.0,22,34,TX,C,SF,122024
139436305,29000.0,676.0,97,21,KS,P,SF,122024
139436306,450000.0,794.0,66,32,CA,P,SF,12025
139436307,338000.0,726.0,75,50,PA,P,PU,122024
139436308,418000.0,808.0,95,35,NY,P,CO,122024
139436309,39000.0,683.0,90,24,IL,P,SF,112024
139436310,712000.0,822.0,80,34,CA,P,PU,122024
139436311,220000.0,733.0,80,47,MI,R,SF,122024
139436312,519000.0,731.0,95,48,CA,P,SF,122024
139436313,250000.0,805.0,80,50,TX,P,PU,122024
139436314,371000.0,792.0,75,40,NY,P,SF,122024
139436315,386000.0,711.0,41,37,NJ,C,SF,122024
139436316,141000.0,775.0,97,43,IA,P,SF,112024
139436317,404000.0,761.0,59,31,CA,C,SF,122024
139436318,210000.0,712.0,56,50,MO,C,SF,92024
139436319,175000.0,746.0,88,41,PA,P,SF,122024
139436320,160000.0,692.0,85,49,MI,P,SF,122024
139436321,246000.0,789.0,97,30,LA,P,SF,122024
139436322,215000.0,779.0,42,22,NC,P,SF,122024
139436323,330000.0,730.0,75,35,FL,P,SF,122024
139436324,185000.0,750.0,49,40,GA,C,SF,12025
139436325,525000.0,764.0,75,36,NC,P,PU,122024
139436326,200000.0,786.0,25,24,MN,P,PU,122024
139436327,319000.0,787.0,80,18,GA,P,PU,122024
139436328,400000.0,728.0,80,46,CA,P,SF,112024
139436329,118000.0,745.0,48,28,TX,C,PU,102024
139436330,366000.0,745.0,95,44,WI,P,SF,12025
139436331,320000.0,749.0,41,26,WI,R,SF,122024
139436332,807000.0,806.0,87,41,OR,P,SF,12025
139436333,592000.0,790.0,80,41,MA,P,SF,122024
139436334,250000.0,807.0,70,44,UT,C,CO,122024
139436335,262000.0,701.0,91,42,MN,P,SF,92024
139436336,736000.0,738.0,95,42,NY,P,SF,12025
139436337,694000.0,803.0,75,28,NY,R,CO,112024
139436338,800000.0,778.0,64,31,CA,P,SF,102024
139436339,589000.0,812.0,95,30,IL,P,SF,12025
139436340,421000.0,715.0,85,39,CT,P,SF,122024
139436341,107000.0,708.0,44,40,OH,C,SF,122024
139436342,792000.0,782.0,90,45,TX,P,PU,122024
139436343,180000.0,760.0,84,44,FL,R,CO,122024
139436344,618000.0,763.0,90,44,CA,P,CO,122024
139436345,699000.0,786.0,70,20,OR,P,SF,122024
139436346,260000.0,721.0,85,22,TN,P,SF,122024
139436347,240000.0,796.0,80,31,CA,P,SF,112024
139436348,97000.0,709.0,30,45,GA,C,SF,122024
139436349,337000.0,794.0,80,41,GA,P,SF,122024
139436350,585000.0,794.0,89,32,NC,P,SF,12025
139436351,536000.0,696.0,80,43,IN,P,PU,122024
139436352,294000.0,808.0,80,18,AL,P,SF,122024
139436353,251000.0,815.0,34,38,AZ,P,SF,122024
139436354,782000.0,716.0,85,44,WA,P,SF,12025
139436355,67000.0,800.0,70,27,MI,P,SF,122024
139436356,119000.0,785.0,70,31,NY,P,SF,112024
139436357,76000.0,713.0,76,31,TX,P,CO,122024
139436358,370000.0,750.0,95,49,FL,P,PU,122024
139436359,293000.0,743.0,75,15,NV,P,PU,122024
139436360,427000.0,787.0,93,46,IL,R,SF,102024
139436361,146000.0,791.0,80,45,SC,R,PU,112024
139436362,521000.0,798.0,90,23,CO,R,SF,102024
139436363,293000.0,754.0,75,20,CT,P,SF,122024
139436364,401000.0,754.0,90,39,VA,P,PU,12025
139436365,198000.0,725.0,83,31,SC,P,PU,112024
139436366,193000.0,673.0,88,46,MD,P,SF,102024
139436367,388000.0,772.0,80,36,OH,P,SF,122024
139436368,338000.0,729.0,90,44,MN,P,SF,122024
139436369,186000.0,768.0,60,34,PA,P,PU,12025
139436370,167000.0,733.0,90,35,NC,P,SF,122024
139436371,152000.0,643.0,56,30,MI,C,SF,122024
139436372,330000.0,780.0,80,26,SD,P,SF,122024
139436373,394000.0,805.0,73,40,ID,P,PU,112024
139436374,300000.0,799.0,39,33,NY,P,SF,122024
139436375,266000.0,791.0,95,41,AL,P,SF,122024
139436376,130000.0,626.0,57,24,FL,C,SF,122024
139436377,164000.0,757.0,15,36,NY,C,SF,12025
139436378,599000.0,806.0,90,39,FL,P,SF,122024
139436379,305000.0,783.0,75,38,TX,P,PU,12025
139436380,428000.0,812.0,90,19,MN,P,SF,12025
139436381,396000.0,740.0,69,49,NY,R,CO,122024
139436382,614000.0,779.0,91,32,CA,P,SF,122024
139436383,803000.0,793.0,71,40,TX,P,PU,122024
139436384,386000.0,810.0,80,42,CA,P,SF,122024
139436385,410000.0,770.0,30,45,CT,P,SF,122024
139436386,439000.0,728.0,90,48,FL,P,PU,122024
139436387,277000.0,810.0,95,34,OK,P,SF,122024
139436388,422000.0,747.0,90,40,FL,P,PU,122024
139436389,410000.0,801.0,90,39,TX,P,SF,122024
139436390,260000.0,809.0,80,46,MN,P,SF,112024
139436391,243000.0,695.0,90,27,TX,P,PU,122024
139436392,351000.0,687.0,65,42,KS,R,PU,12025
139436393,360000.0,786.0,67,39,NC,P,PU,122024
139436394,450000.0,808.0,75,34,CA,P,SF,122024
139436395,143000.0,692.0,60,35,MD,C,SF,122024
139436396,500000.0,690.0,17,42,CA,C,SF,112024
139436397,176000.0,695.0,95,35,MN,P,SF,12025
139436398,696000.0,777.0,80,22,OH,P,SF,12025
139436399,375000.0,798.0,95,40,MO,P,PU,122024
139436400,308000.0,813.0,48,44,AL,C,SF,122024
139436401,222000.0,698.0,60,37,AZ,C,SF,122024
139436402,399000.0,782.0,95,25,NY,P,SF,112024
139436403,248000.0,743.0,94,44,MA,P,SF,122024
139436404,117000.0,753.0,44,43,MN,R,SF,12025
139436405,180000.0,659.0,53,45,NJ,C,SF,122024
139436406,268000.0,797.0,90,48,NC,P,PU,122024
139436407,432000.0,759.0,80,46,MA,P,SF,12025
139436408,387000.0,810.0,97,42,OR,P,SF,122024
139436409,160000.0,720.0,53,38,IN,C,SF,112024
139436410,553000.0,770.0,95,42,MI,P,SF,102024
139436411,418000.0,760.0,95,36,MD,P,SF,122024
139436412,487000.0,777.0,80,23,NJ,P,PU,12025
139436413,331000.0,773.0,68,35,MO,C,PU,112024
139436414,804000.0,769.0,69,48,CA,P,SF,102024
139436415,630000.0,800.0,84,35,NJ,P,SF,112024
139436416,361000.0,770.0,95,46,AR,P,PU,122024
139436417,170000.0,786.0,60,31,GA,P,PU,122024
139436418,259000.0,701.0,80,50,AZ,P,PU,122024
139436419,383000.0,785.0,59,34,GA,R,SF,122024
139436420,50000.0,778.0,10,26,WA,C,SF,122024
139436421,250000.0,728.0,97,32,OH,P,SF,112024
139436422,551000.0,815.0,80,19,GA,P,SF,122024
139436423,120000.0,764.0,60,30,MI,C,MH,102024
139436424,100000.0,766.0,50,50,NC,C,SF,122024
139436425,259000.0,754.0,90,42,OH,R,SF,122024
139436426,175000.0,803.0,97,35,PA,P,SF,122024
139436427,460000.0,755.0,85,50,NC,P,PU,122024
139436428,182000.0,754.0,83,25,AL,P,SF,122024
139436429,460000.0,722.0,80,46,SD,P,SF,122024
139436430,459000.0,770.0,90,38,NC,P,SF,122024
139436431,763000.0,807.0,75,38,TX,P,PU,112024
139436432,575000.0,739.0,33,37,WA,C,PU,12025
139436433,305000.0,807.0,97,49,CA,P,CO,122024
139436434,547000.0,711.0,97,45,CA,P,CO,122024
139436435,118000.0,740.0,27,26,DE,C,SF,122024
139436436,360000.0,791.0,88,33,MN,P,SF,12025
139436437,465000.0,789.0,62,47,WA,P,SF,112024
139436438,216000.0,789.0,80,49,OR,P,CO,12025
139436439,132000.0,699.0,75,43,VA,P,CO,122024
139436440,82000.0,752.0,75,12,IN,P,SF,12025
139436441,304000.0,713.0,80,49,AL,P,SF,122024
139436442,335000.0,761.0,49,43,FL,P,PU,122024
139436443,168000.0,749.0,80,42,OH,P,SF,122024
139436444,76000.0,693.0,38,42,PA,C,SF,122024
139436445,525000.0,750.0,60,42,TN,C,SF,122024
139436446,228000.0,785.0,29,38,DC,P,CO,12025
139436447,569000.0,790.0,95,39,TX,P,PU,122024
139436448,302000.0,752.0,80,43,FL,C,PU,122024
139436449,540000.0,797.0,80,18,MD,P,PU,112024
139436450,282000.0,787.0,60,28,GA,P,PU,122024
139436451,418000.0,783.0,90,39,DE,P,PU,122024
139436452,398000.0,690.0,68,44,OH,R,PU,122024
139436453,178000.0,778.0,64,24,AL,P,SF,12025
139436454,248000.0,803.0,49,47,FL,P,CO,122024
139436455,239000.0,785.0,57,21,TN,R,SF,122024
139436456,567000.0,765.0,97,38,TX,P,PU,122024
139436457,666000.0,774.0,86,46,TX,R,PU,12025
139436458,232000.0,683.0,80,48,TX,P,PU,112024
139436459,800000.0,773.0,93,44,CA,P,CO,122024
139436460,491000.0,726.0,95,40,MN,P,PU,122024
139436461,382000.0,718.0,65,49,MD,C,SF,112024
139436462,409000.0,807.0,75,41,NJ,P,SF,122024
139436463,492000.0,781.0,90,45,MN,P,PU,112024
139436464,478000.0,798.0,69,26,CA,R,SF,122024
139436465,280000.0,813.0,61,41,AZ,R,PU,122024
139436466,525000.0,780.0,95,42,IL,P,PU,122024
139436467,244000.0,746.0,80,49,WI,P,SF,122024
139436468,202000.0,720.0,40,19,CT,C,SF,122024
139436469,400000.0,772.0,80,30,PA,P,PU,122024
139436470,285000.0,696.0,69,42,IL,C,SF,112024
139436471,350000.0,723.0,95,48,NC,P,PU,112024
139436472,770000.0,732.0,70,33,NJ,R,SF,122024
139436473,100000.0,791.0,54,11,AZ,P,SF,122024
139436474,409000.0,790.0,95,42,NV,P,PU,122024
139436475,690000.0,761.0,69,39,VA,C,PU,122024
139436476,633000.0,792.0,75,41,FL,P,PU,122024
139436477,342000.0,790.0,95,44,SC,P,SF,12025
139436478,552000.0,788.0,80,42,UT,P,PU,122024
139436479,261000.0,733.0,95,23,FL,P,SF,112024
139436480,771000.0,697.0,97,45,FL,P,SF,112024
139436481,196000.0,646.0,80,47,MI,P,SF,122024
139436482,370000.0,768.0,85,50,IL,P,SF,122024
139436483,527000.0,809.0,95,26,KS,P,PU,112024
139436484,562000.0,722.0,95,43,CO,P,PU,122024
139436485,460000.0,734.0,28,24,CA,R,SF,122024
