loan_id,reporting_period,delinquency_status,current_upb,update_date
139437740,32026,,459251.1,2025-04-01
139462528,42025,,994000.0,2025-04-01
139444366,12026,,293262.7,2025-04-01
139450308,112025,,198103.33,2025-04-01
139462671,32026,,322102.83,2025-04-01
139450677,42025,,399000.0,2025-04-01
139463151,62025,,215000.0,2025-04-01
139442492,12025,,299000.0,2025-04-01
139469753,52025,,249000.0,2025-04-01
139443050,92025,,751163.78,2025-04-01
139454572,52025,,326000.0,2025-04-01
139442271,12026,,686653.35,2025-04-01
139464506,112025,,415252.12,2025-04-01
139469179,72025,,433000.0,2025-04-01
139448589,32026,,635161.57,2025-04-01
139439500,52025,,800000.0,2025-04-01
139452489,92025,,480818.79,2025-04-01
139447606,22026,,103655.41,2025-04-01
139465647,72025,,184000.0,2025-04-01
139469127,32025,,614000.0,2025-04-01
139467709,32026,,201480.92,2025-04-01
139459380,22025,,525000.0,2025-04-01
139443458,12025,,381000.0,2025-04-01
139466672,72025,,414000.0,2025-04-01
139468464,72025,,611749.25,2025-04-01
139458935,52025,,431000.0,2025-04-01
139463436,22025,,304000.0,2025-04-01
139443209,12026,,315138.7,2025-04-01
139441372,52025,,592000.0,2025-04-01
139450235,62025,,793785.49,2025-04-01
139456542,72025,,256000.0,2025-04-01
139456033,12025,,261000.0,2025-04-01
139461935,72025,,248000.0,2025-04-01
139465144,12025,,371000.0,2025-04-01
139452312,12025,,257000.0,2025-04-01
139467977,32026,,283929.87,2025-04-01
139436339,102025,,366783.55,2025-04-01
139445455,32025,,623000.0,2025-04-01
139448224,92025,,267189.97,2025-04-01
139466290,52025,,846000.0,2025-04-01
139458840,112025,,163135.96,2025-04-01
139437794,72025,,715000.0,2025-04-01
139437819,52025,,90000.0,2025-04-01
139435823,122025,,129293.87,2025-04-01
139469662,72025,,504000.0,2025-04-01
139464092,72025,,202000.0,2025-04-01
139467500,12026,,153733.94,2025-04-01
139444348,72025,,673000.0,2025-04-01
139468028,52025,,738000.0,2025-04-01
139450042,62025,,88000.0,2025-04-01
139460067,82025,,89508.33,2025-04-01
139448303,52025,,216000.0,2025-04-01
139435798,122025,,320514.66,2025-04-01
139452629,112025,,367527.63,2025-04-01
139465809,12026,,158660.74,2025-04-01
139465061,92025,,198546.88,2025-04-01
139465842,42025,,240000.0,2025-04-01
139463384,52025,,308000.0,2025-04-01
139458549,122025,,304236.67,2025-04-01
139446226,102025,,533874.07,2025-04-01
139435572,102025,,343935.02,2025-04-01
139452234,42025,,150000.0,2025-04-01
139460535,42025,,213649.97,2025-04-01
139459324,22025,,407000.0,2025-04-01
139446337,42025,,552000.0,2025-04-01
139460183,52025,,358000.0,2025-04-01
139444580,42025,,1090000.0,2025-04-01
139440366,42025,,132000.0,2025-04-01
139465427,22025,,203000.0,2025-04-01
139437556,72025,,305000.0,2025-04-01
139438668,52025,,540000.0,2025-04-01
139463816,82025,,487068.39,2025-04-01
139444198,92025,,434660.8,2025-04-01
139454701,112025,,225285.73,2025-04-01
139438977,32026,,373488.27,2025-04-01
139456278,12025,,382000.0,2025-04-01
139466738,12026,,454979.2,2025-04-01
139448107,22025,,90000.0,2025-04-01
139457727,52025,,167000.0,2025-04-01
139462525,122025,,84692.81,2025-04-01
139444733,112025,,289393.62,2025-04-01
139468464,12026,,585672.67,2025-04-01
139467273,32025,,255000.0,2025-04-01
139447160,72025,,168000.0,2025-04-01
139456438,12025,,192000.0,2025-04-01
139462513,12025,,308000.0,2025-04-01
139446342,52025,,511000.0,2025-04-01
139461025,52025,,293000.0,2025-04-01
139440898,22026,,280570.95,2025-04-01
139441245,52025,,414000.0,2025-04-01
139458897,12025,,528000.0,2025-04-01
139453734,12026,,166283.44,2025-04-01
139454334,12025,,132000.0,2025-04-01
139439656,72025,,124073.17,2025-04-01
139464739,32026,,296416.84,2025-04-01
139439567,92025,,903632.67,2025-04-01
139465095,82025,,249932.38,2025-04-01
139451940,92025,,794645.76,2025-04-01
139458633,22026,,568599.8,2025-04-01
139444716,22025,,120000.0,2025-04-01
139448877,22026,,174526.9,2025-04-01
139453233,32026,,354307.17,2025-04-01
139465296,12025,,170000.0,2025-04-01
139459751,122025,,265389.14,2025-04-01
139437888,12025,,109000.0,2025-04-01
139436738,12026,,516626.79,2025-04-01
139467037,62025,,75000.0,2025-04-01
139445144,122025,,426264.07,2025-04-01
139465779,12026,,563241.37,2025-04-01
139467773,42025,,404000.0,2025-04-01
139438454,52025,,245000.0,2025-04-01
139448784,12026,,311067.28,2025-04-01
139460693,122025,,544299.09,2025-04-01
139440732,32026,,284521.43,2025-04-01
139465634,12025,,304000.0,2025-04-01
139467056,72025,,439000.0,2025-04-01
139469963,22025,,200000.0,2025-04-01
139441785,82025,,304536.29,2025-04-01
139464114,12026,,197918.91,2025-04-01
139448896,32025,,114000.0,2025-04-01
139456253,112025,,64199.24,2025-04-01
139438412,12026,,143763.57,2025-04-01
139454356,102025,,229005.76,2025-04-01
139455047,42025,,309000.0,2025-04-01
139441249,72025,,39000.0,2025-04-01
139465772,72025,,127258.54,2025-04-01
139441487,102025,,424425.05,2025-04-01
139455469,12025,,496000.0,2025-04-01
139465748,12026,,435578.82,2025-04-01
139461973,42025,,149000.0,2025-04-01
139441095,102025,,415197.68,2025-04-01
139452212,22025,,166000.0,2025-04-01
139438574,62025,,175000.0,2025-04-01
139455118,102025,,632857.16,2025-04-01
139438990,12025,,228000.0,2025-04-01
139443592,42025,,179000.0,2025-04-01
139458795,32026,,61249.8,2025-04-01
139465531,22026,,211130.58,2025-04-01
139448933,52025,,398000.0,2025-04-01
139466197,22025,,372000.0,2025-04-01
139465914,22026,,207637.97,2025-04-01
139438769,32026,,344846.1,2025-04-01
139441933,42025,,432000.0,2025-04-01
139464819,32025,,673000.0,2025-04-01
139437880,112025,,50642.07,2025-04-01
139446700,122025,,166289.06,2025-04-01
139437601,82025,,647117.06,2025-04-01
139456634,32026,,113701.24,2025-04-01
139464668,102025,,374893.0,2025-04-01
139447279,102025,,118978.23,2025-04-01
139451645,92025,,173789.68,2025-04-01
139443697,32026,,498436.22,2025-04-01
139445409,42025,,270000.0,2025-04-01
139449334,22025,,511000.0,2025-04-01
139470076,102025,,719769.46,2025-04-01
139443346,52025,,346000.0,2025-04-01
139441583,102025,,149796.54,2025-04-01
139464185,122025,,463882.41,2025-04-01
139448016,122025,,148573.44,2025-04-01
139465475,22025,,659000.0,2025-04-01
139447453,42025,,263000.0,2025-04-01
139440692,92025,,233267.9,2025-04-01
139451921,12026,,294928.14,2025-04-01
139445596,82025,,343609.06,2025-04-01
139468207,92025,,52231.83,2025-04-01
139456070,72025,,119130.87,2025-04-01
139460329,22025,,207000.0,2025-04-01
139456542,12025,,258000.0,2025-04-01
139451245,12026,,178151.97,2025-04-01
139459367,92025,,370309.8,2025-04-01
139464267,112025,,109581.23,2025-04-01
139444381,112025,,793611.32,2025-04-01
139461729,52025,,419000.0,2025-04-01
139457263,112025,,91533.51,2025-04-01
139469222,22026,,228417.66,2025-04-01
139467401,12025,,380000.0,2025-04-01
139453914,92025,,454393.04,2025-04-01
139465990,82025,,98988.15,2025-04-01
139436466,12025,,524000.0,2025-04-01
139443830,32025,,326000.0,2025-04-01
139446619,32026,,299822.13,2025-04-01
139445520,112025,,116724.17,2025-04-01
139440726,72025,,94458.66,2025-04-01
139465694,52025,,487000.0,2025-04-01
139448618,12026,,222154.44,2025-04-01
139457421,42025,,86000.0,2025-04-01
139449221,32026,,179136.68,2025-04-01
139442535,12026,,262581.17,2025-04-01
139451246,32026,,223141.27,2025-04-01
139448630,32025,,170000.0,2025-04-01
139468944,32025,,155000.0,2025-04-01
139466306,82025,,155387.21,2025-04-01
139456420,12025,,807000.0,2025-04-01
139469998,102025,,364468.01,2025-04-01
139456102,62025,,351000.0,2025-04-01
139441674,22026,,174350.48,2025-04-01
139438564,92025,,182091.71,2025-04-01
139466845,22026,,324192.89,2025-04-01
139448890,42025,,298000.0,2025-04-01
139436141,82025,,117369.39,2025-04-01
139452205,82025,,444000.0,2025-04-01
139445535,22025,,262000.0,2025-04-01
139446755,12026,,375325.71,2025-04-01
139469216,12025,,742000.0,2025-04-01
139462201,122025,,213630.81,2025-04-01
139456554,62025,,244000.0,2025-04-01
139469805,92025,,683959.56,2025-04-01
139463464,42025,,350000.0,2025-04-01
139448807,102025,,493602.96,2025-04-01
139453770,62025,,119190.42,2025-04-01
139452567,122025,,167566.36,2025-04-01
139445734,82025,,680000.0,2025-04-01
139447075,82025,,257000.0,2025-04-01
139442060,42025,,257000.0,2025-04-01
139458182,12025,,405000.0,2025-04-01
139455210,102025,,388340.72,2025-04-01
139441829,62025,,541000.0,2025-04-01
139457409,92025,,602007.91,2025-04-01
139465831,22025,,140000.0,2025-04-01
139448442,22026,,552703.48,2025-04-01
139468496,82025,,73000.0,2025-04-01
139456418,22026,,459989.81,2025-04-01
139450710,82025,,247857.03,2025-04-01
139440838,82025,,255326.27,2025-04-01
139455943,92025,,293469.28,2025-04-01
139436465,122025,,277139.02,2025-04-01
139460562,12025,,400000.0,2025-04-01
139469247,112025,,307862.0,2025-04-01
139454113,32026,,190372.84,2025-04-01
139438441,52025,,341000.0,2025-04-01
139449708,22025,,114000.0,2025-04-01
139445460,42025,,321000.0,2025-04-01
139446512,62025,,307000.0,2025-04-01
139456920,12025,,267000.0,2025-04-01
139439803,42025,,298000.0,2025-04-01
139462438,32026,,221582.2,2025-04-01
139455636,22025,,85000.0,2025-04-01
139449965,62025,,733000.0,2025-04-01
139439386,112025,,0.0,2025-04-01
139448530,22025,,440000.0,2025-04-01
139458714,102025,,316615.21,2025-04-01
139447230,92025,,248037.65,2025-04-01
139448141,22026,,456783.29,2025-04-01
139461916,32025,,385000.0,2025-04-01
139454590,92025,,436236.67,2025-04-01
139464345,42025,,431000.0,2025-04-01
139441882,32025,,175000.0,2025-04-01
139448213,82025,,289128.31,2025-04-01
139469916,32026,,308766.96,2025-04-01
139458113,122025,,150625.15,2025-04-01
139435604,92025,,342306.3,2025-04-01
139461984,112025,,247702.22,2025-04-01
139444735,102025,,230161.27,2025-04-01
139461311,12025,,189000.0,2025-04-01
139469621,22025,,299000.0,2025-04-01
139461164,32026,,0.0,2025-04-01
139448262,42025,,269000.0,2025-04-01
139439290,122025,,332189.59,2025-04-01
139449601,22026,,545810.65,2025-04-01
139443548,42025,,325000.0,2025-04-01
139466754,102025,,177203.19,2025-04-01
139436421,82025,,248415.44,2025-04-01
139450271,102025,,99166.95,2025-04-01
139452923,32025,,465000.0,2025-04-01
139444305,12026,,303467.9,2025-04-01
139454852,82025,,354700.15,2025-04-01
139448879,22025,,151000.0,2025-04-01
139447876,102025,,315767.91,2025-04-01
139445986,82025,,283345.77,2025-04-01
139469812,82025,,364530.99,2025-04-01
139437816,112025,,322212.36,2025-04-01
139458208,12026,,162511.42,2025-04-01
139441115,122025,,151601.22,2025-04-01
139469165,92025,,242230.11,2025-04-01
139455897,92025,,771406.62,2025-04-01
139464220,112025,,343562.07,2025-04-01
139464714,122025,,514749.06,2025-04-01
139445002,62025,,299000.0,2025-04-01
139457807,112025,,149972.54,2025-04-01
139451978,72025,,226000.0,2025-04-01
139468634,92025,,452503.22,2025-04-01
139467448,122025,,186047.26,2025-04-01
139459072,22026,,760029.71,2025-04-01
139468817,52025,,128000.0,2025-04-01
139445184,72025,,227000.0,2025-04-01
139441809,42025,,213000.0,2025-04-01
139460923,32026,,311745.79,2025-04-01
139442547,122025,,249297.02,2025-04-01
139439790,112025,,138919.4,2025-04-01
139467689,22025,,635000.0,2025-04-01
139467594,82025,,220643.68,2025-04-01
139465293,12025,,336000.0,2025-04-01
139457724,12026,,465923.24,2025-04-01
139466996,12025,,108000.0,2025-04-01
139446887,122025,,386485.7,2025-04-01
139443975,22025,,449000.0,2025-04-01
139448648,62025,,219945.93,2025-04-01
139467595,62025,,171000.0,2025-04-01
139444189,32025,,220000.0,2025-04-01
139449162,12025,,222000.0,2025-04-01
139441842,22025,,223000.0,2025-04-01
139442692,122025,,277964.52,2025-04-01
139440547,52025,,593000.0,2025-04-01
139458787,12026,,200502.52,2025-04-01
139450750,82025,,275000.0,2025-04-01
139461435,32025,,298000.0,2025-04-01
139448052,22026,,254562.78,2025-04-01
139463771,82025,,455696.97,2025-04-01
139440806,32026,,193027.95,2025-04-01
139435723,12025,,399000.0,2025-04-01
139437949,22025,,785000.0,2025-04-01
139456004,12025,,417000.0,2025-04-01
139440008,72025,,291000.0,2025-04-01
139438855,32025,,65000.0,2025-04-01
139454831,82025,,343409.98,2025-04-01
139452466,22026,,142634.96,2025-04-01
139467546,22026,,480537.64,2025-04-01
139456476,32025,,561000.0,2025-04-01
139445067,122025,,794667.06,2025-04-01
139464387,32026,,633770.48,2025-04-01
139443307,22026,,314469.0,2025-04-01
139439292,12026,,755499.34,2025-04-01
139450427,102025,,355940.88,2025-04-01
139463811,42025,,161000.0,2025-04-01
139435930,12026,,598764.0,2025-04-01
139449572,12026,,148362.72,2025-04-01
139454026,112025,,584278.26,2025-04-01
139458315,112025,,386174.68,2025-04-01
139463260,82025,,265302.68,2025-04-01
139448763,12026,,287014.42,2025-04-01
139468544,42025,,382000.0,2025-04-01
139468345,52025,,374000.0,2025-04-01
139450415,112025,,244765.81,2025-04-01
139462786,22026,,110850.25,2025-04-01
139462794,92025,,256359.06,2025-04-01
139439217,52025,,165000.0,2025-04-01
139437555,12026,,370317.94,2025-04-01
139436291,122025,,401370.8,2025-04-01
139453645,122025,,334863.0,2025-04-01
139451123,62025,,320000.0,2025-04-01
139443500,82025,,533609.67,2025-04-01
139465245,12025,,443000.0,2025-04-01
139452121,112025,,143518.41,2025-04-01
139466847,92025,,238272.9,2025-04-01
139448746,112025,,94584.28,2025-04-01
139461505,22026,,471457.93,2025-04-01
139440506,112025,,434258.98,2025-04-01
139455580,82025,,165154.83,2025-04-01
139440241,22025,,114000.0,2025-04-01
139438862,72025,,162540.41,2025-04-01
139452440,82025,,437492.68,2025-04-01
139450245,52025,,75000.0,2025-04-01
139451885,22026,,435525.46,2025-04-01
139463092,122025,,528010.31,2025-04-01
139454975,62025,,149000.0,2025-04-01
139452962,52025,,263000.0,2025-04-01
139451793,82025,,577362.29,2025-04-01
139435865,32025,,192000.0,2025-04-01
139468850,42025,,184000.0,2025-04-01
139439802,42025,,299000.0,2025-04-01
139461594,32025,,271000.0,2025-04-01
139457340,92025,,269599.46,2025-04-01
139457705,62025,,196000.0,2025-04-01
139461093,82025,,108000.0,2025-04-01
139463208,32025,,390000.0,2025-04-01
139441094,102025,,331638.8,2025-04-01
139455982,52025,,239000.0,2025-04-01
139442077,62025,,278000.0,2025-04-01
139455462,22025,,795000.0,2025-04-01
139468840,92025,,353894.23,2025-04-01
139453148,72025,,275000.0,2025-04-01
139455427,112025,,296758.56,2025-04-01
139437609,32025,,447000.0,2025-04-01
139456782,102025,,297622.41,2025-04-01
139455571,32025,,587000.0,2025-04-01
139448613,12026,,269037.97,2025-04-01
139448824,12026,,323213.66,2025-04-01
139441469,62025,,228000.0,2025-04-01
139464171,12026,,558458.19,2025-04-01
139455566,22026,,113791.31,2025-04-01
139454505,32025,,159000.0,2025-04-01
139463604,102025,,728739.16,2025-04-01
139438458,22026,,322422.05,2025-04-01
139450461,22026,,547549.54,2025-04-01
139457734,32025,,799000.0,2025-04-01
139456586,12026,,186224.14,2025-04-01
139455919,12025,,482000.0,2025-04-01
139435585,32026,,363390.57,2025-04-01
139465806,122025,,311703.98,2025-04-01
139466509,112025,,1171908.47,2025-04-01
139447929,82025,,226574.63,2025-04-01
139466231,72025,,493450.38,2025-04-01
139465374,12025,,728000.0,2025-04-01
139469722,122025,,86026.27,2025-04-01
139451530,72025,,554000.0,2025-04-01
139449728,42025,,204000.0,2025-04-01
139460106,62025,,352000.0,2025-04-01
139445564,122025,,103502.45,2025-04-01
139446301,32025,,198000.0,2025-04-01
139463516,12026,,170658.27,2025-04-01
139462791,82025,,213442.01,2025-04-01
139440189,42025,,696000.0,2025-04-01
139437206,112025,,160155.89,2025-04-01
139454202,122025,,277649.92,2025-04-01
139458944,22026,,159306.48,2025-04-01
139451267,32025,,593000.0,2025-04-01
139460741,12026,,120037.37,2025-04-01
139457138,12025,,568000.0,2025-04-01
139460340,72025,,440982.8,2025-04-01
139454792,32025,,455000.0,2025-04-01
139452906,52025,,328000.0,2025-04-01
139461662,32026,,117386.92,2025-04-01
139435529,32026,,250110.95,2025-04-01
139438777,72025,,535000.0,2025-04-01
139447061,22025,,114000.0,2025-04-01
139465340,62025,,299000.0,2025-04-01
139456586,72025,,187000.0,2025-04-01
139444596,22025,,711000.0,2025-04-01
139441755,12025,,1192000.0,2025-04-01
139453439,42025,,315000.0,2025-04-01
139447520,22025,,175000.0,2025-04-01
139448247,102025,,489063.03,2025-04-01
139457414,102025,,737506.68,2025-04-01
139448966,32026,,390486.54,2025-04-01
139467140,62025,,148000.0,2025-04-01
139441320,52025,,279000.0,2025-04-01
139453506,112025,,431799.14,2025-04-01
139465218,12025,,420000.0,2025-04-01
139438068,92025,,531463.75,2025-04-01
139451958,52025,,552000.0,2025-04-01
139445885,122025,,193397.2,2025-04-01
139461944,92025,,513362.95,2025-04-01
139466339,52025,,249000.0,2025-04-01
139448424,62025,,548000.0,2025-04-01
139444662,32026,,104022.76,2025-04-01
139453026,122025,,536019.95,2025-04-01
139461622,72025,,45000.0,2025-04-01
139440322,12025,,96000.0,2025-04-01
139464457,102025,,296695.26,2025-04-01
139455705,82025,,436328.92,2025-04-01
139447184,82025,,139000.0,2025-04-01
139446410,72025,,511000.0,2025-04-01
139450108,32026,,415836.82,2025-04-01
139467195,82025,,297044.41,2025-04-01
139450561,22025,,719000.0,2025-04-01
139448964,52025,,721000.0,2025-04-01
139438796,62025,,112000.0,2025-04-01
139469782,52025,,219000.0,2025-04-01
139457788,122025,,287731.73,2025-04-01
139467833,122025,,534865.39,2025-04-01
139445771,32025,,587000.0,2025-04-01
139453222,62025,,275000.0,2025-04-01
139466017,82025,,220069.87,2025-04-01
139450530,122025,,436718.88,2025-04-01
139458666,32025,,192000.0,2025-04-01
139462899,62025,,285000.0,2025-04-01
139448571,72025,,468000.0,2025-04-01
139461891,12025,,428000.0,2025-04-01
139448554,52025,,278000.0,2025-04-01
139462347,12025,,152000.0,2025-04-01
139452153,92025,,253334.35,2025-04-01
139450780,22026,,191568.35,2025-04-01
139455859,62025,,0.0,2025-04-01
139457949,122025,,197958.4,2025-04-01
139461527,42025,,266000.0,2025-04-01
139442198,72025,,333000.0,2025-04-01
139469513,12025,,240000.0,2025-04-01
139463669,62025,,670000.0,2025-04-01
139438749,22026,,243949.28,2025-04-01
139440911,32026,,969999.35,2025-04-01
139440316,92025,,196575.14,2025-04-01
139443059,112025,,157624.15,2025-04-01
139469591,52025,,1116000.0,2025-04-01
139444720,72025,,796000.0,2025-04-01
139448231,122025,,218116.52,2025-04-01
139448592,12026,,194066.98,2025-04-01
139438119,82025,,0.0,2025-04-01
139436095,102025,,446257.7,2025-04-01
139441498,112025,,64396.48,2025-04-01
139446042,102025,,319863.0,2025-04-01
139446840,42025,,583000.0,2025-04-01
139453981,42025,,293000.0,2025-04-01
139462323,62025,,282000.0,2025-04-01
139461899,102025,,546406.43,2025-04-01
139448888,102025,,146609.63,2025-04-01
139457563,22025,,64000.0,2025-04-01
139442624,72025,,40000.0,2025-04-01
139448126,112025,,214633.05,2025-04-01
139464593,12026,,518136.51,2025-04-01
139456408,122025,,341099.47,2025-04-01
139462618,122025,,449446.22,2025-04-01
139438271,82025,,583741.42,2025-04-01
139468905,102025,,316471.58,2025-04-01
139435560,22025,,468000.0,2025-04-01
139461551,12025,,282000.0,2025-04-01
139451843,72025,,230058.01,2025-04-01
139455749,62025,,272000.0,2025-04-01
139457992,112025,,115166.81,2025-04-01
139443783,22026,,296047.43,2025-04-01
139454497,122025,,173362.95,2025-04-01
